# Latitude, Longitude, 53.0355, -163.5385
# DateTime, 2024-06-28 15:37:10
# OriginalFile, ../CTD_examples/SKQ202409S_009avg.cnv
# Sound Speed Model, Mackenzie
Depth_m,SoundSpeed_m_per_s
4017.111,1523.3196282395004
4018.084,1523.336483074559
4019.056,1523.353278783458
4020.029,1523.3703991819843
4021.001,1523.3879415561864
4021.974,1523.4050625372238
4022.947,1523.4221838113417
4023.919,1523.4394202688063
4024.892,1523.4559703766442
4025.864,1523.4732074228136
4026.837,1523.4904623591744
4027.809,1523.5071282476213
4028.782,1523.523812032572
4029.755,1523.5394851233702
4030.727,1523.5571628998305
4031.7,1523.5741543395275
4032.672,1523.5917002023475
4033.645,1523.6095289244413
4034.617,1523.6269428692592
4035.59,1523.6440679578752
4036.562,1523.6616149639958
4037.535,1523.6783014130592
4038.507,1523.6942246050064
4039.48,1523.7106049237361
4040.452,1523.7278881329676
4041.425,1523.744840754394
4042.397,1523.7622570295912
4043.37,1523.7798236799933
4044.342,1523.79750549985
4045.315,1523.815072720056
4046.287,1523.8326226215904
4047.26,1523.8501904116595
4048.232,1523.8679150905698
4049.205,1523.8858809068936
4050.177,1523.9032994555298
4051.15,1523.9204292119819
4052.122,1523.9384199854271
4053.095,1523.9559894803658
4054.067,1523.9726633423782
4055.039,1523.990215809499
4056.012,1524.0077861677396
4056.984,1524.0252067176377
4057.957,1524.0424709921977
4058.929,1524.0595854656963
4059.902,1524.076850325654
4060.874,1524.093965383937
4061.846,1524.1110807344528
4062.819,1524.1287855945304
4063.791,1524.1466472748293
4064.764,1524.1637811014216
4065.736,1524.1810300970646
4066.709,1524.1989102328232
4067.681,1524.2157207052164
4068.653,1524.2335837964276
4069.625,1524.2502623717978
4070.598,1524.2679695222675
4071.57,1524.2834639110672
4072.543,1524.300600081899
4073.515,1524.3180255295056
4074.487,1524.3361553098507
4075.46,1524.3535989343911
4076.432,1524.3704120657922
4077.404,1524.3873995899821
4078.377,1524.403924350906
4079.349,1524.4207383771534
4080.321,1524.4372877292583
4081.294,1524.4544265363986
4082.266,1524.471373941028
4083.239,1524.4886874136578
4084.211,1524.506687572023
4085.183,1524.5229318447612
4086.155,1524.5397479456844
4087.127,1524.5568708949252
4088.1,1524.573572719876
4089.072,1524.5902572264645
4090.045,1524.6066531058234
4091.017,1524.6234706980329
4091.989,1524.6409016619718
4092.961,1524.6568418030383
4093.934,1524.6735454210095
4094.906,1524.690670735517
4095.878,1524.7077963420677
4096.85,1524.725228762365
4097.823,1524.742505056171
4098.795,1524.7596315356195
4099.767,1524.7771973042602
4100.739,1524.7934463758509
4101.712,1524.8102848506815
4102.684,1524.8260955333058
4103.656,1524.8432234906109
4104.628,1524.8596062550064
4105.601,1524.8770589210342
4106.573,1524.8941877581235
4107.545,1524.9118883499632
4108.517,1524.9293242506922
4109.49,1524.946471579984
4110.462,1524.9632951020724
4111.434,1524.9805578833038
4112.406,1524.9975559814663
4113.378,1525.0151258120925
4114.35,1525.032695926572
4115.323,1525.050722892831
4116.295,1525.068161083717
4117.267,1525.086170978289
4118.239,1525.1028643619
4119.211,1525.1201294570728
4120.183,1525.1371298703498
4121.156,1525.1549845815202
4122.128,1525.1721180622276
4123.1,1525.1891193480178
4124.072,1525.2068248060368
4125.044,1525.2248369621582
4126.016,1525.2422780098907
4126.988,1525.2594129357376
4127.961,1525.277004670937
4128.933,1525.2942726634892
4129.905,1525.311408461588
4130.877,1525.3285445515066
4131.849,1525.345242059007
4132.821,1525.3619398643862
4133.793,1525.3786379676426
4134.765,1525.3963465875888
4135.737,1525.4143618644862
4136.709,1525.431806074329
4137.682,1525.4495331721073
4138.654,1525.4664977147772
4139.626,1525.480738371988
4140.598,1525.4971321893458
4141.57,1525.514404001194
4142.542,1525.5319824587727
4143.514,1525.5486835261763
4144.486,1525.5659562132944
4145.458,1525.5829642181623
4146.43,1525.5999311482642
4147.402,1525.6172460771054
4148.374,1525.6345199311688
4149.346,1525.6519679188773
4150.318,1525.6688035404607
4151.29,1525.6862521044238
4152.262,1525.703527121649
4153.234,1525.7215475434882
4154.206,1525.7391294447782
4155.178,1525.7562728394018
4156.15,1525.7734165257
4157.122,1525.7898154214804
4158.094,1525.8069596983069
4159.066,1525.8244105578121
4160.038,1525.841994187521
4161.01,1525.8591393321044
4161.982,1525.8768560197339
4162.954,1525.8940017439838
4163.926,1525.9115865164235
4164.898,1525.9291715722236
4165.87,1525.9463181641115
4166.842,1525.9643425338613
4167.814,1525.9822346907206
4168.786,1525.9998208752993
4169.758,1526.0172335870163
4170.73,1526.0346878569833
4171.702,1526.0518361766851
4172.674,1526.06942350364
4173.646,1526.0867048883945
4174.618,1526.1029766614188
4175.589,1526.118924869879
4176.561,1526.1362483947412
4177.533,1526.1532247447549
4178.505,1526.170375119494
4179.477,1526.1885356590644
4180.449,1526.2058603264597
4181.421,1526.2227053657314
4182.393,1526.2402955805019
4183.365,1526.2580185641136
4184.336,1526.2753267276482
4185.308,1526.2930502771799
4186.28,1526.3106416242917
4187.252,1526.328100769281
4188.224,1526.3455190000295
4189.196,1526.3628462307902
4190.168,1526.3792552627508
4191.14,1526.3965418863502
4192.111,1526.4136786672912
4193.083,1526.4311395386403
4194.055,1526.448733178412
4195.027,1526.4660209599035
4195.999,1526.4831765476554
4196.971,1526.5007710458692
4197.942,1526.5165937129404
4198.914,1526.533882667292
4199.886,1526.5510394276785
4200.858,1526.5685026005515
4201.83,1526.5866696275284
4202.801,1526.6033710020756
4203.773,1526.6203964351666
4204.745,1526.638125719494
4205.717,1526.6557228016216
4206.688,1526.673741092564
4207.66,1526.6907676764326
4208.632,1526.7089366614375
4209.604,1526.7260963053275
4210.575,1526.7436771473556
4211.547,1526.7614084107063
4212.519,1526.7787425040378
4213.491,1526.7955972379323
4214.463,1526.8128908149797
4215.434,1526.8304730836564
4216.406,1526.8475022707012
4217.378,1526.8647967174752
4218.349,1526.8819413144936
4219.321,1526.8998484236495
4220.293,1526.9171437362784
4221.265,1526.934306856125
4222.236,1526.9508405515182
4223.208,1526.968310286518
4224.18,1526.9854742834725
4225.151,1527.003059414091
4226.123,1527.0206624860339
4227.095,1527.0383983245265
4228.067,1527.0557369943813
4229.038,1527.073455738139
4230.01,1527.0909274571293
4230.982,1527.1086644258307
4231.953,1527.1262515327478
4232.925,1527.1438565829817
4233.897,1527.1619003732894
4234.868,1527.1797942910332
4235.84,1527.1975326621475
4236.812,1527.2145679083285
4237.783,1527.2315447917215
4238.755,1527.248580623478
4239.726,1527.2651196649144
4240.698,1527.2821560858688
4241.67,1527.2997637073079
4242.641,1527.3169155254914
4243.613,1527.3350946160463
4244.585,1527.3524381195703
4245.556,1527.37016168839
4246.528,1527.3873323195137
4247.499,1527.4043530935023
4248.471,1527.4220951838618
4249.443,1527.4397050742261
4250.414,1527.4572975804774
4251.386,1527.4750405175744
4252.357,1527.4908800789797
4253.329,1527.508052742737
4254.3,1527.5256464009408
4255.272,1527.5432580090785
4256.244,1527.5608698996405
4257.215,1527.5771493304094
4258.187,1527.594017571061
4259.158,1527.6095533742473
4260.13,1527.6261572527258
4261.101,1527.6433145925434
4262.073,1527.6610607218875
4263.044,1527.678218638982
4264.016,1527.6958328546846
4264.988,1527.713314870146
4265.959,1527.7307386165367
4266.931,1527.7477828772007
4267.902,1527.7648097568092
4268.874,1527.7825578806423
4269.845,1527.8004619598628
4270.817,1527.8182106428446
4271.788,1527.835371151771
4272.76,1527.8518055095906
4273.731,1527.868528310719
4274.703,1527.8857073763254
4275.674,1527.90330734713
4276.645,1527.9207751172935
4277.617,1527.9376492495821
4278.588,1527.9549442814161
4279.56,1527.97185983194
4280.531,1527.9881055979088
4281.503,1528.0045834717214
4282.474,1528.0223179458944
4283.446,1528.0390613742288
4284.417,1528.0566639387678
4285.389,1528.07340795612
4286.36,1528.0901345932214
4287.331,1528.1074322580744
4288.303,1528.1243096474493
4289.274,1528.1414754139714
4290.246,1528.1582209122244
4291.217,1528.174949028712
4292.189,1528.1925715840662
4293.16,1528.2100442587198
4294.131,1528.2273439598537
4295.103,1528.2449673657234
4296.074,1528.2631440669145
4297.046,1528.2809412718525
4298.017,1528.2985478326361
4298.988,1528.3165928694748
4299.959,1528.3338942806577
4300.931,1528.3515193677345
4301.902,1528.3678125085312
4302.874,1528.384561814655
4303.845,1528.4014262175995
4304.816,1528.4181584349428
4305.788,1528.435346804352
4306.759,1528.4525177805117
4307.731,1528.4705830557186
4308.702,1528.4881927615822
4309.673,1528.505364596747
4310.644,1528.523413017274
4311.616,1528.5410412525057
4312.587,1528.5586520838979
4313.558,1528.5762631965706
4314.53,1528.5938922768241
4315.501,1528.6115039523206
4316.472,1528.6288102729714
4317.444,1528.6463077215014
4318.415,1528.664052727279
4319.386,1528.6810949476105
4320.357,1528.6989730018854
4321.329,1528.7160334868302
4322.3,1528.7336471460874
4323.271,1528.751393567572
4324.243,1528.7693310776388
4325.214,1528.7868130950098
4326.185,1528.8045603550113
4327.156,1528.8226134798172
4328.127,1528.83992323734
4329.099,1528.8571184951077
4330.07,1528.8747344039468
4331.041,1528.891780066894
4332.013,1528.906918442779
4332.984,1528.92409718571
4333.955,1528.9411031392897
4334.926,1528.9582824659547
4335.897,1528.975635153978
4336.868,1528.9932530849414
4337.84,1529.0110214710155
4338.811,1529.027763926399
4339.782,1529.0452502298767
4340.753,1529.0626962457245
4341.725,1529.080068330238
4342.696,1529.0981259634152
4343.667,1529.1153078760906
4344.638,1529.132622558944
4345.609,1529.1498050513003
4346.581,1529.1678814963377
4347.552,1529.1850645607913
4348.523,1529.2023803951922
4349.494,1529.2195640392738
4350.465,1529.2371859391365
4351.436,1529.2542376788583
4352.407,1529.2716871484547
4353.379,1529.2881867316614
4354.35,1529.3053718250098
4355.321,1529.3229951545065
4356.292,1529.3407512447684
4357.263,1529.3585076156533
4358.234,1529.3763047583616
4359.205,1529.3939292061593
4360.176,1529.4115539347506
4361.147,1529.429178944124
4362.119,1529.4469544143212
4363.09,1529.4645799854177
4364.061,1529.4820733582605
4365.032,1529.4988236991135
4366.003,1529.515706815754
4366.974,1529.533333529798
4367.945,1529.5502172338443
4368.916,1529.5672741585993
4369.887,1529.5849017297749
4370.858,1529.6025295816337
4371.83,1529.619870029474
4372.8,1529.6379186061552
4373.772,1529.6545568096099
4374.742,1529.672168089716
4375.714,1529.6899475385633
4376.685,1529.7075770845263
4377.656,1529.7247690717293
4378.627,1529.742704539881
4379.598,1529.76002957671
4380.569,1529.7776602500728
4381.54,1529.795423682184
4382.511,1529.8132277747302
4383.482,1529.8311242405766
4384.453,1529.8486235532268
4385.424,1529.8663881019422
4386.395,1529.8838879758264
4387.366,1529.9015206078789
4388.337,1529.9189806913605
4389.308,1529.936481411853
4390.279,1529.9538095928071
4391.25,1529.9713108793726
4392.221,1529.9889449237462
4393.192,1530.0065792485543
4394.163,1530.023643621065
4395.134,1530.040535484481
4396.104,1530.0578476829837
4397.075,1530.07491292755
4398.046,1530.0921109387425
4399.017,1530.1100119301186
4399.988,1530.1273832936417
4400.959,1530.145152368481
4401.93,1530.1626567699652
4402.901,1530.17998868904
4403.872,1530.197055944047
4404.843,1530.2148261501409
4405.814,1530.2320264566954
4406.785,1530.2483516514214
4407.756,1530.265552544864
4408.727,1530.2841992803017
4409.697,1530.3010778148664
4410.668,1530.317709407626
4411.639,1530.3350439310339
4412.61,1530.3521137903217
4413.581,1530.3697540874118
4414.552,1530.3870894747713
4415.523,1530.4045978607373
4416.494,1530.4219338226433
4417.465,1530.4394427741954
4418.435,1530.4568940690297
4419.406,1530.4744035857332
4420.377,1530.4916082200048
4421.348,1530.5086806672539
4422.319,1530.5264559873856
4423.289,1530.543643766008
4424.26,1530.5601067830064
4425.231,1530.578625723341
4426.202,1530.5958320849697
4427.173,1530.612906259742
4428.144,1530.6306832803361
4429.114,1530.648615505891
4430.085,1530.6672682637961
4431.056,1530.684781157353
4432.027,1530.702559281769
4432.998,1530.720947883789
4433.968,1530.7382712664737
4434.939,1530.7559177500711
4435.91,1530.77356451365
4436.881,1530.7913440318976
4437.851,1530.8082711332258
4438.822,1530.8256136714429
4439.793,1530.8436991044643
4440.764,1530.861347272632
4441.735,1530.8789957207164
4442.705,1530.8967992983444
4443.676,1530.9145807749749
4444.647,1530.9324950051582
4445.618,1530.9504496001812
4446.588,1530.96794923697
4447.559,1530.985599353529
4448.53,1531.0033822232883
4449.5,1531.021320183877
4450.471,1531.0389711344549
4451.442,1531.056489891877
4452.413,1531.0747113436412
4453.383,1531.0923453998294
4454.354,1531.1101299366226
4455.325,1531.1272123549247
4456.296,1531.1449974562781
4457.266,1531.1629376055287
4458.237,1531.1802858230162
4459.208,1531.1982442510302
4460.178,1531.215442835385
4461.149,1531.2326594390904
4462.12,1531.249438911726
4463.09,1531.2672082539705
4464.061,1531.2848631349848
4465.031,1531.3014932795256
4466.002,1531.3184063961883
4466.973,1531.3357572094606
4467.944,1531.3529758395587
4468.914,1531.3701770252821
4469.885,1531.3878336196772
4470.856,1531.404920640138
4471.826,1531.4226925367216
4472.797,1531.4400450745536
4473.767,1531.456677853615
4474.738,1531.4744683380125
4475.708,1531.4921088945212
4476.679,1531.5096349939424
4477.65,1531.5278636644393
4478.62,1531.5455050531314
4479.591,1531.5631644573007
4480.562,1531.5808241409557
4481.532,1531.5975917113653
4482.503,1531.6148146399726
4483.473,1531.6315827986878
4484.444,1531.6492436256867
4485.414,1531.6670194649892
4486.385,1531.6845483793463
4487.355,1531.7023247764055
4488.326,1531.7205564859744
4489.296,1531.7379360231132
4490.267,1531.7549888921865
4491.238,1531.7712073618575
4492.208,1531.7875408633192
4493.179,1531.8044621566485
4494.149,1531.8209287296481
4495.12,1531.8384602195383
4496.09,1531.856543983936
4497.061,1531.87333397737
4498.031,1531.8912858242106
4499.002,1531.9090833734185
4499.972,1531.9271682323067
4500.943,1531.944661565991
4501.913,1531.9616075618158
4502.884,1531.9797109912524
4503.854,1531.99705496741
4504.825,1532.0151589443194
4505.795,1532.0325432910986
4506.766,1532.0503430723188
4507.736,1532.0679929173127
4508.707,1532.0857932563208
4509.677,1532.1033111888191
4510.647,1532.1210943396577
4511.618,1532.1383258633741
4512.588,1532.155977107021
4513.559,1532.1735139065404
4514.529,1532.1917353434383
4515.5,1532.2083983726375
4516.47,1532.2264878932613
4517.441,1532.2442907474535
4518.411,1532.2615065168745
4519.381,1532.279464388265
4520.352,1532.2971356099063
4521.322,1532.314789361353
4522.292,1532.3322712035676
4523.263,1532.3505525682474
4524.233,1532.3662865095182
4525.204,1532.3835220331118
4526.174,1532.4010447347773
4527.145,1532.4195921391974
4528.115,1532.4365061308597
4529.085,1532.4512349323584
4530.056,1532.4686440674113
4531.026,1532.4868702252102
4531.997,1532.5041077673563
4532.967,1532.5220695338194
4533.937,1532.5398594324947
4534.908,1532.5574024257764
4535.878,1532.5753253495093
4536.848,1532.593288202228
4537.819,1532.6109644946941
4538.789,1532.6290603556108
4539.759,1532.646282406506
4540.73,1532.663959534924
4541.7,1532.6816191867406
4542.67,1532.6992791167843
4543.641,1532.716957081053
4544.611,1532.7344851004907
4545.581,1532.7521458655413
4546.552,1532.7699571327735
4547.522,1532.7879229836394
4548.492,1532.8057170449615
4549.462,1532.823378917522
4550.432,1532.84003464004
4551.403,1532.856231857982
4552.373,1532.874027064174
4553.343,1532.8915576144575
4554.314,1532.9092386690986
4555.284,1532.9272067347965
4556.254,1532.9454400000293
4557.224,1532.9629716529482
4558.195,1532.9806538107207
4559.165,1532.9972726075905
4560.135,1533.0143681770696
4561.106,1533.032183657745
4562.076,1533.0497167228375
4563.046,1533.0675149983113
4564.016,1533.0846117061947
4564.986,1533.102714984955
4565.957,1533.1209687583423
4566.927,1533.1381987782884
4567.897,1533.156170403005
4568.867,1533.173970340448
4569.838,1533.191218974245
4570.808,1533.2084501320332
4571.778,1533.2261184487818
4572.748,1533.2437870434208
4573.718,1533.2610190553642
4574.689,1533.2788384415971
4575.658,1533.2957883288593
4576.629,1533.3131714302904
4577.599,1533.3308414306723
4578.569,1533.3482073371035
4579.539,1533.3658778984204
4580.51,1533.3835665047097
4581.479,1533.4007830329772
4582.45,1533.4180353837162
4583.42,1533.4352702545318
4584.39,1533.4535114931684
4585.36,1533.4716205329514
4586.33,1533.4892930442668
4587.3,1533.50683336917
4588.27,1533.5245064360317
4589.241,1533.542197550398
4590.211,1533.559130088272
4591.181,1533.5766715353043
4592.151,1533.5941738868382
4593.121,1533.6117158946292
4594.091,1533.6293906440092
4595.061,1533.6470656710303
4596.031,1533.6650452555414
4597.001,1533.681847355537
4597.972,1533.6998059202374
4598.942,1533.7172171366951
4599.911,1533.7353125072543
4600.882,1533.7530069733057
4601.852,1533.7698105192187
4602.822,1533.78748777824
4603.792,1533.8052977777143
4604.762,1533.8224064313263
4605.732,1533.8402169911951
4606.702,1533.8574586780467
4607.672,1533.8750048727584
4608.642,1533.8923795926135
4609.612,1533.9098870625178
4610.582,1533.9273016378684
4611.552,1533.9449814160885
4612.522,1533.9626614717556
4613.492,1533.9799051523057
4614.462,1533.9977182305906
4615.432,1534.0155315860857
4616.402,1534.0327761196936
4617.372,1534.0501926489778
4618.342,1534.0678743800283
4619.312,1534.0856888503356
4620.282,1534.1033711360153
4621.252,1534.1214903087844
4622.222,1534.1390406821974
4623.192,1534.1568562558828
4624.162,1534.1745396454062
4625.132,1534.1916542631373
4626.102,1534.2089016293567
4627.072,1534.2271549008806
4628.042,1534.2449718659877
4629.012,1534.2625241864264
4629.982,1534.2805133447996
4630.952,1534.2978945809525
4631.922,1534.3158842829978
4632.892,1534.3333985448178
4633.861,1534.350365468725
4634.831,1534.367747844106
4635.801,1534.3855670370444
4636.771,1534.403254046701
4637.741,1534.4200682936748
4638.711,1534.4376234084064
4639.681,1534.4550072103061
4640.651,1534.473131850007
4641.621,1534.4908202563624
4642.591,1534.5086413996569
4643.56,1534.526180114176
4644.53,1534.5434328686324
4645.5,1534.5612548481931
4646.47,1534.5789446450813
4647.44,1534.5972427319589
4648.41,1534.6153304494337
4649.38,1534.6327561482397
4650.349,1534.6501252643832
4651.319,1534.6678164405707
4652.289,1534.6852429761275
4653.259,1534.703199623901
4654.229,1534.7208916310196
4655.199,1534.7384514565904
4656.169,1534.756144017708
4657.138,1534.773819065483
4658.108,1534.7917770965496
4659.078,1534.8092055717448
4660.048,1534.8270316982166
4661.018,1534.844289254814
4661.987,1534.862098148658
4662.957,1534.879660195034
4663.927,1534.8972225184675
4664.897,1534.9147461243042
4665.867,1534.9331817297773
4666.836,1534.9508595426332
4667.806,1534.9681190754256
4668.776,1534.985815240339
4669.746,1535.003644139103
4670.716,1535.0216447335595
4671.685,1535.0388876010875
4672.655,1535.0565848727736
4673.625,1535.0735422422658
4674.594,1535.090785969161
4675.564,1535.10848408737
4676.534,1535.1261824822864
4677.504,1535.1438811539003
4678.473,1535.1618661406062
4679.443,1535.179261530184
4680.413,1535.196828575279
4681.383,1535.2146608095195
4682.352,1535.2323430662925
4683.322,1535.2499109413209
4684.292,1535.2673077459006
4685.261,1535.284250783174
4686.231,1535.3013832535555
4687.201,1535.318648466732
4688.171,1535.3372226887568
4689.14,1535.354470661806
4690.11,1535.372172950693
4691.08,1535.3894392922418
4692.049,1535.407124339024
4693.019,1535.4248274628264
4693.988,1535.442513061767
4694.958,1535.460349193509
4695.928,1535.4780531464128
4696.897,1535.4956071185295
4697.867,1535.5133116241834
4698.837,1535.531016406289
4699.806,1535.548703661719
4700.776,1535.5664089964027
4701.746,1535.5842470620084
4702.715,1535.6018026910215
4703.685,1535.618769004416
4704.654,1535.6363251965972
4705.624,1535.6538994696464
4706.594,1535.672439971818
4707.563,1535.690300661896
4708.533,1535.7075720830721
4709.503,1535.7249762447157
4710.472,1535.742230432713
4711.442,1535.7599388230328
4712.411,1535.7774972290545
4713.381,1535.7953386253478
4714.35,1535.813030036739
4715.32,1535.8307395315894
4716.289,1535.8482990413438
4717.259,1535.8670136901478
4718.229,1535.885160069113
4719.198,1535.9025492340809
4720.168,1535.9199951927233
4721.137,1535.937384925055
4722.107,1535.955096346863
4723.076,1535.972790234738
4724.046,1535.9900661734823
4725.015,1536.0073245879937
4725.985,1536.0254731499547
4726.955,1536.0427499384728
4727.924,1536.0605776684731
4728.894,1536.0779874770622
4729.863,1536.0959868626608
4730.832,1536.1135505153843
4731.802,1536.131397159994
4732.772,1536.1488080946222
4733.741,1536.1659365988537
4734.711,1536.1836516308497
4735.68,1536.2010456056764
4736.65,1536.2190647087155
4737.619,1536.2363267944424
4738.588,1536.2541575721418
4739.558,1536.2721774857769
4740.527,1536.2898763575197
4741.497,1536.3075933202683
4742.466,1536.3252927430347
4743.436,1536.3434461816305
4744.405,1536.3612786001713
4745.375,1536.378560747477
4746.344,1536.3961288216428
4747.314,1536.4135439869517
4748.283,1536.4312450681232
4749.252,1536.44851053263
4750.222,1536.4665334244517
4751.191,1536.484500231815
4752.161,1536.5025236568954
4753.13,1536.5197902412094
4754.099,1536.5370571111628
4755.069,1536.5539062268044
4756.038,1536.570870267002
4757.008,1536.5884592251389
4757.977,1536.6054238462702
4758.946,1536.6234313870955
4759.916,1536.6412860773441
4760.885,1536.6589907720665
4761.855,1536.6762777401634
4762.824,1536.6941154406757
4763.793,1536.711820966723
4764.763,1536.7292796919585
4765.732,1536.747250667056
4766.701,1536.7652603643842
4767.671,1536.7824165709496
4768.64,1536.7993843524498
4769.609,1536.817963099283
4770.579,1536.8348168293262
4771.548,1536.8520887993316
4772.517,1536.8699292679694
4773.487,1536.8879586968899
4774.456,1536.9061030120286
4775.425,1536.923376100676
4776.395,1536.9409705929029
4777.364,1536.9588124307638
4778.333,1536.9766545433688
4779.302,1536.9934930361308
4780.272,1537.011088641254
4781.241,1537.0287991424434
4782.21,1537.046945625124
4783.18,1537.0642387976905
4784.149,1537.0807754805473
4785.118,1537.09848709885
4786.087,1537.1165022308194
4787.057,1537.1348003496137
4788.026,1537.1520771073715
4788.995,1537.1692217030798
4789.964,1537.186499031598
4790.934,1537.2042301356098
4791.903,1537.2216404777241
4792.872,1537.2381798043887
4793.841,1537.2557614781417
4794.811,1537.2734937058756
4795.78,1537.2913408242093
4796.749,1537.308620141243
4797.718,1537.3260321908301
4798.687,1537.34348280332
4799.657,1537.360913251798
4800.626,1537.378761761192
4801.595,1537.3963456512354
4802.564,1537.4136266660744
4803.533,1537.4309079661984
4804.503,1537.4487754203465
4805.472,1537.4660572865255
4806.441,1537.4833394379698
4807.41,1537.4997507279459
4808.379,1537.516597889372
4809.349,1537.53533788672
4810.318,1537.5527536262778
4811.287,1537.5703403099328
4812.256,1537.5871886206419
4813.225,1537.605078960577
4814.194,1537.6221927407953
4815.164,1537.6394952926732
4816.133,1537.657215819629
4817.102,1537.6753721416296
4818.071,1537.693093211777
4819.04,1537.7108145564289
4820.009,1537.7281006726316
4820.978,1537.7461256232018
4821.947,1537.7636771920747
4822.916,1537.78139964039
4823.886,1537.7985722772762
4824.855,1537.8164277265284
4825.824,1537.8340185586221
4826.793,1537.851742110923
4827.762,1537.869598383111
4828.731,1537.8868870320146
4829.7,1537.9041759660158
4830.669,1537.9217681821342
4831.638,1537.9396255633765
4832.607,1537.9566504523857
4833.576,1537.9742054075857
4834.545,1537.9916282025706
4835.514,1538.00978966827
4836.484,1538.0275338316542
4837.452,1538.0451101360231
4838.422,1538.0628548486627
4839.391,1538.0801465996
4840.36,1538.0981769631592
4841.329,1538.116169543086
4842.298,1538.1338975081228
4843.267,1538.1516257473816
4844.236,1538.1693542608512
4845.205,1538.1869506044702
4846.174,1538.2052474593538
4847.143,1538.2228443457286
4848.112,1538.2405739501103
4849.081,1538.25843627218
4850.05,1538.2760339813121
4851.019,1538.2943321697894
4851.988,1538.31149510902
4852.957,1538.3292260840344
4853.926,1538.3466544745552
4854.895,1538.3636858205923
4855.864,1538.3812472240336
4856.833,1538.399282156011
4857.802,1538.4170145132343
4858.771,1538.4351824175783
4859.739,1538.4532002894678
4860.708,1538.4706306388337
4861.677,1538.489234593311
4862.646,1538.506533055232
4863.615,1538.5238318019797
4864.584,1538.541130833548
4865.553,1538.5588653824423
4866.522,1538.5767326471766
4867.491,1538.5927268556047
4868.46,1538.6100270313157
4869.429,1538.627762705599
4870.398,1538.6454986537874
4871.367,1538.662932116012
4872.335,1538.6812562700543
4873.304,1538.698690286432
4874.273,1538.7167300712658
4875.242,1538.7340322055895
4876.211,1538.751334624651
4877.18,1538.7692049370141
4878.149,1538.7868106404187
4879.118,1538.804378786345
4880.086,1538.8222698941327
4881.055,1538.8402737419487
4882.024,1538.8580129813759
4882.993,1538.875922743276
4883.962,1538.8933598408084
4884.931,1538.91153501974
4885.9,1538.928972676493
4886.868,1538.9469980911288
4887.837,1538.9648714068685
4888.806,1538.982782769193
4889.775,1539.0006566260763
4890.744,1539.0189658364293
4891.712,1539.036387299471
4892.681,1539.053997097298
4893.65,1539.0716071689496
4894.619,1539.089482393083
4895.588,1539.1076605013604
4896.556,1539.1251210870205
4897.525,1539.1431295642178
4898.494,1539.1608734369179
4899.463,1539.178617583164
4900.432,1539.196362002944
4901.4,1539.21439140709
4902.369,1539.2322688060012
4903.338,1539.2498816017894
4904.307,1539.2677595474772
4905.275,1539.285487463694
4906.244,1539.3016260190939
4907.213,1539.3190698283001
4908.182,1539.336381483678
4909.15,1539.3542806216012
4910.119,1539.3725951999797
4911.088,1539.3899076884547
4912.057,1539.4076554129344
4913.025,1539.4253855437341
4913.994,1539.4422639347233
4914.963,1539.4600124911462
4915.931,1539.4781783813842
4916.9,1539.495492555816
4917.869,1539.5132419319839
4918.837,1539.5306712387758
4919.806,1539.5482887299588
4920.775,1539.5661713690101
4921.744,1539.5837894069841
4922.712,1539.6016547224262
4923.681,1539.6192733068553
4924.65,1539.6374594763963
4925.618,1539.6553256039622
4926.587,1539.6726425759837
4927.556,1539.6903946899338
4928.524,1539.7082616417554
4929.493,1539.725749429191
4930.462,1539.7440696370115
4931.43,1539.7613701325356
4932.399,1539.7791236118098
4933.368,1539.7973121842954
4934.336,1539.8146135163565
4935.305,1539.8322353790954
4936.273,1539.8499720766913
4937.242,1539.8674245597945
4938.211,1539.8851796832798
4939.179,1539.9029172049713
4940.148,1539.92110765275
4941.116,1539.9389781486223
4942.085,1539.9570366878218
4943.054,1539.974793163769
4944.022,1539.9923996018108
4944.991,1540.0104214926187
4945.959,1540.0280284758862
4946.928,1540.045786043233
4947.897,1540.0626744254532
4948.865,1540.080414673209
4949.834,1540.0981730713686
4950.802,1540.116348575344
4951.771,1540.1339376758717
4952.739,1540.1515465794969
4953.708,1540.1691736348355
4954.676,1540.187350204185
4955.645,1540.2048079857914
4956.613,1540.2226828467012
4957.582,1540.2400087574997
4958.55,1540.257486868992
4959.519,1540.275682657695
4960.487,1540.2935586078934
4961.456,1540.311187845642
4962.425,1540.329082222139
4963.393,1540.346524356874
4964.361,1540.3641365365634
4965.33,1540.382333924025
4966.299,1540.3999645255365
4967.267,1540.4178423814958
4968.235,1540.4354556448675
4969.204,1540.4529173332414
4970.173,1540.4709836208751
4971.141,1540.4885604144367
4972.11,1540.5060602259043
4973.078,1540.5240721529046
4974.046,1540.5425561845104
4975.015,1540.560189233566
4975.983,1540.5773328603718
4976.952,1540.593228271865
4977.92,1540.6114112646492
4978.888,1540.6295945160603
4979.857,1540.6470592841833
4980.825,1540.664676111585
4981.794,1540.682141441961
4982.762,1540.7003257641823
4983.731,1540.7180937272492
4984.699,1540.7358440744254
4985.668,1540.7531780877616
4986.636,1540.7700600055966
4987.604,1540.7878111874154
4988.573,1540.805882577954
4989.541,1540.8236342977618
4990.509,1540.8415187199691
4991.478,1540.8591564434385
4992.446,1540.8774758615589
4993.414,1540.8950962326792
4994.383,1540.9129996271413
